region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn
3,7,31,1,12,31.00,2,7,0,1,6,0,0,0,0,5.05,0.00,0.00,0.00,0.00,38.05,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
3,20,40,0,2,209.00,4,15,0,1,1,0,0,1,0,7.20,0.00,0.00,4.75,0.00,172.10,0.00,0.00,80.00,0.00,1,0,0,0,0,0,0,0,1,2,0
2,19,23,1,4,37.00,3,1,0,1,4,1,1,0,0,8.40,17.50,24.80,0.00,0.00,136.05,302.50,446.00,0.00,0.00,0,0,0,0,1,1,0,1,0,3,1
3,58,37,1,5,64.00,4,8,0,1,2,1,1,1,1,10.80,58.75,63.25,37.75,109.70,634.75,"3,525.55","3,521.45","2,305.00","6,444.95",1,1,1,1,1,1,1,1,1,4,1
3,65,64,0,20,88.00,3,26,0,1,1,1,1,1,1,15.10,36.25,39.90,24.00,48.80,"1,017.90","2,202.45","2,534.25","1,620.00","3,242.75",1,1,1,1,1,1,1,1,1,4,1
3,72,61,1,34,61.00,1,8,0,0,3,0,0,1,0,27.35,0.00,0.00,13.25,0.00,"1,980.15",0.00,0.00,895.00,0.00,1,0,0,0,0,0,0,0,0,2,0
3,8,42,0,3,66.00,3,10,0,0,1,0,0,1,1,1.95,0.00,0.00,27.50,21.50,16.85,0.00,0.00,185.00,157.55,0,1,0,1,1,1,1,1,1,4,0
2,33,40,1,14,19.00,3,5,0,0,2,0,0,1,0,5.05,0.00,0.00,8.50,0.00,178.90,0.00,0.00,315.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,18,34,1,4,42.00,2,14,0,1,5,1,0,1,0,6.45,19.00,0.00,17.00,0.00,104.05,318.75,0.00,240.00,0.00,0,1,1,0,1,1,1,1,0,4,0
2,24,31,1,6,41.00,2,13,0,0,5,1,0,1,0,8.50,20.00,0.00,13.00,0.00,196.80,480.70,0.00,275.00,0.00,0,0,0,0,1,1,1,0,0,3,0
3,70,36,0,8,50.00,1,15,0,1,1,0,0,1,0,20.55,0.00,0.00,20.75,0.00,"1,407.15",0.00,0.00,"1,370.00",0.00,1,0,0,0,0,0,0,0,0,2,0
1,7,38,0,4,70.00,4,4,0,0,1,1,1,1,1,3.85,19.25,38.35,7.00,17.70,26.65,127.50,250.30,40.00,129.55,1,1,1,1,0,1,0,0,1,4,1
3,70,59,0,27,85.00,1,19,0,1,1,1,0,1,0,38.90,62.50,0.00,62.00,0.00,"2,711.00","4,387.30",0.00,"4,220.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,20,48,1,21,45.00,3,2,0,1,2,1,0,1,1,10.70,33.00,0.00,27.50,29.40,192.15,645.65,0.00,480.00,528.30,1,1,0,0,1,1,1,1,0,3,1
3,54,32,1,12,27.00,1,9,0,0,2,0,0,1,0,33.95,0.00,0.00,24.25,0.00,"1,801.30",0.00,0.00,"1,300.00",0.00,1,0,0,0,0,0,0,0,0,2,0
3,36,48,0,28,29.00,1,2,0,0,1,0,0,0,0,6.00,0.00,0.00,0.00,0.00,222.80,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,71,53,1,29,48.00,4,0,0,1,2,1,0,1,0,34.95,28.75,0.00,36.00,0.00,"2,506.05","2,074.75",0.00,"2,560.00",0.00,1,0,0,0,0,1,1,1,0,3,0
1,17,41,0,4,32.00,2,3,0,0,1,1,0,1,0,12.60,9.50,0.00,6.75,0.00,208.00,168.00,0.00,100.00,0.00,0,0,0,0,1,0,1,0,0,3,0
1,18,45,1,17,43.00,1,9,0,0,3,1,0,1,0,4.45,17.00,0.00,13.75,0.00,78.65,287.30,0.00,245.00,0.00,0,0,0,0,1,1,1,0,0,3,0
1,16,27,0,8,16.00,5,0,0,1,1,1,1,1,1,5.45,17.75,44.85,13.50,33.90,102.75,282.20,675.65,235.00,524.20,0,0,1,0,1,1,1,1,1,4,1
3,38,30,1,6,22.00,2,3,0,1,2,0,0,1,0,5.60,0.00,0.00,12.25,0.00,215.05,0.00,0.00,455.00,0.00,1,0,0,1,0,0,0,0,1,2,0
1,52,45,1,19,40.00,3,9,0,1,3,0,1,1,1,8.45,0.00,34.35,14.50,34.10,512.65,0.00,"1,793.90",705.00,"1,740.70",1,1,0,1,0,0,1,1,1,4,0
1,46,48,1,12,256.00,3,25,0,0,6,1,1,1,1,13.80,31.75,43.65,18.75,66.00,612.55,"1,449.00","1,961.75",835.00,"3,064.75",1,1,1,1,1,1,1,1,0,4,0
2,31,46,0,23,144.00,4,13,0,0,1,1,0,1,0,7.60,15.25,0.00,9.75,0.00,271.55,501.15,0.00,290.00,0.00,0,0,0,1,1,1,1,0,1,3,0
2,23,31,0,10,45.00,4,0,0,0,2,1,0,0,0,5.00,11.75,0.00,0.00,0.00,119.50,275.05,0.00,0.00,0.00,1,0,0,1,0,0,0,0,1,2,0
2,38,56,1,34,34.00,2,0,0,1,3,0,0,0,1,7.80,0.00,0.00,0.00,24.65,272.75,0.00,0.00,0.00,888.45,1,0,0,1,1,1,1,1,0,3,0
2,50,54,0,15,248.00,3,28,0,1,1,1,0,1,1,11.05,17.25,0.00,5.50,29.15,497.90,833.85,0.00,270.00,"1,453.85",1,0,0,0,1,1,1,0,0,3,0
2,16,49,0,17,41.00,2,5,0,0,1,1,1,0,1,4.10,14.00,39.15,0.00,31.80,62.45,260.05,620.00,0.00,521.35,0,1,1,1,0,0,1,0,0,4,0
2,14,34,1,4,27.00,4,1,0,1,2,1,1,1,1,6.05,23.50,36.25,20.50,37.85,90.20,313.80,454.45,260.00,474.00,0,1,1,1,1,0,1,1,1,4,0
2,30,52,0,23,17.00,3,3,0,1,1,0,1,1,0,10.30,0.00,37.60,15.25,0.00,367.40,0.00,"1,106.40",420.00,0.00,1,0,0,1,0,0,0,0,0,2,1
3,22,47,1,0,44.00,4,11,0,1,3,1,1,1,1,9.00,21.25,50.75,57.25,57.00,194.55,466.90,"1,053.10","1,220.00","1,264.05",1,1,1,1,1,1,1,1,1,4,1
1,38,55,1,12,135.00,2,24,0,0,4,1,0,1,0,12.15,31.75,0.00,16.25,0.00,467.75,"1,167.65",0.00,595.00,0.00,1,1,1,1,1,1,1,1,1,4,0
3,59,26,1,3,41.00,4,1,0,1,3,0,1,1,1,12.65,0.00,35.10,46.75,29.15,804.00,0.00,"2,099.25","2,710.00","1,707.10",1,0,0,1,0,0,0,0,0,2,1
2,54,55,0,1,587.00,3,33,0,0,1,0,0,0,0,13.00,0.00,0.00,0.00,0.00,650.85,0.00,0.00,0.00,0.00,0,1,0,0,1,1,1,1,0,3,0
3,9,40,0,13,38.00,4,7,0,1,1,1,1,1,1,3.35,21.00,42.40,17.50,59.55,37.70,179.80,329.05,125.00,482.10,0,1,1,1,1,1,1,1,1,4,1
1,67,67,1,38,49.00,2,10,0,1,2,0,1,1,0,14.30,0.00,29.25,25.25,0.00,924.55,0.00,"1,963.25","1,675.00",0.00,1,0,0,1,0,0,0,0,1,2,0
2,24,44,0,19,33.00,3,0,0,1,2,0,1,0,0,4.65,0.00,26.65,0.00,0.00,100.95,0.00,568.20,0.00,0.00,0,0,0,0,0,0,0,1,1,1,0
2,12,55,1,13,36.00,1,5,0,1,2,0,1,0,0,5.95,0.00,26.55,0.00,0.00,73.35,0.00,300.75,0.00,0.00,1,0,0,1,0,0,0,0,0,2,1
1,26,47,0,13,54.00,3,0,0,0,1,1,1,1,1,7.10,16.00,38.50,18.00,23.50,205.40,484.90,946.85,435.00,547.75,1,1,0,1,0,0,0,1,1,2,0
2,3,32,0,4,58.00,2,11,0,0,4,1,1,1,1,2.75,15.75,29.50,9.25,28.55,5.70,49.65,50.50,15.00,67.70,1,1,1,0,0,0,1,0,1,4,1
2,20,46,0,2,23.00,5,4,0,1,2,0,0,0,0,4.75,0.00,0.00,0.00,0.00,82.30,0.00,0.00,0.00,0.00,1,1,0,1,1,1,1,0,1,4,0
3,5,52,1,0,97.00,5,9,0,0,2,1,1,1,1,3.10,16.50,35.25,25.50,40.30,12.90,83.00,127.35,115.00,162.75,0,1,1,1,1,1,1,1,0,4,1
3,58,53,0,19,207.00,3,12,0,1,1,1,1,1,1,7.30,29.50,51.20,22.00,62.80,447.15,"1,653.90","2,986.65","1,250.00","3,613.30",1,1,1,1,1,1,1,1,1,4,1
1,54,28,1,2,21.00,3,3,0,0,4,0,0,1,0,10.40,0.00,0.00,25.75,0.00,567.55,0.00,0.00,"1,395.00",0.00,0,0,0,0,0,0,0,0,0,1,0
2,52,39,0,6,119.00,3,18,0,1,1,1,0,1,0,10.50,25.00,0.00,8.25,0.00,556.50,"1,280.90",0.00,450.00,0.00,0,0,1,0,0,0,0,0,1,1,0
2,38,30,1,10,25.00,1,5,0,1,4,0,0,1,0,3.95,0.00,0.00,12.00,0.00,179.75,0.00,0.00,430.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,19,46,0,5,59.00,3,17,0,0,1,1,0,0,0,5.60,9.00,0.00,0.00,0.00,97.25,191.25,0.00,0.00,0.00,0,0,0,0,1,0,0,1,0,1,0
2,22,33,1,2,24.00,1,3,0,0,4,0,0,0,0,7.10,0.00,0.00,0.00,0.00,153.40,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0
1,49,35,1,15,113.00,4,4,0,0,5,0,0,0,0,16.10,0.00,0.00,0.00,0.00,818.45,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,1,2,0
3,5,39,0,0,22.00,1,0,0,1,2,1,0,1,0,4.70,19.00,0.00,9.25,0.00,32.95,106.85,0.00,30.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,18,69,0,28,11.00,1,17,1,0,1,0,0,0,0,3.85,0.00,0.00,0.00,0.00,62.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,43,29,0,4,33.00,1,13,0,1,4,1,0,1,1,22.05,18.75,0.00,7.50,24.95,"1,042.95",830.75,0.00,345.00,"1,124.25",1,0,0,0,1,1,1,1,0,3,0
3,17,50,0,2,205.00,5,19,0,0,1,1,1,0,1,6.95,21.25,37.95,0.00,36.65,121.45,371.20,523.75,0.00,620.30,1,1,1,1,0,1,1,1,1,4,1
2,37,33,0,4,41.00,3,8,0,1,3,0,1,0,0,9.20,0.00,30.45,0.00,0.00,347.10,0.00,"1,158.90",0.00,0.00,1,0,0,0,1,0,0,0,1,2,1
2,8,39,0,0,39.00,1,7,0,1,1,1,0,0,0,3.15,10.75,0.00,0.00,0.00,29.05,83.55,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,51,46,1,8,107.00,2,21,0,1,6,1,0,1,1,17.30,25.75,0.00,23.00,37.40,840.00,"1,396.75",0.00,"1,155.00","1,832.25",1,0,1,0,1,1,1,1,0,3,0
1,71,55,1,11,198.00,1,31,0,1,3,1,0,1,0,17.80,44.25,0.00,32.00,0.00,"1,218.00","3,058.50",0.00,"2,305.00",0.00,1,1,0,0,1,1,1,1,0,3,0
1,56,53,1,23,100.00,5,14,0,1,2,0,1,1,0,14.15,0.00,34.20,9.50,0.00,752.90,0.00,"1,988.65",560.00,0.00,1,1,0,1,0,0,0,0,1,2,0
3,70,68,0,21,"1,131.00",2,45,0,0,1,1,0,1,1,14.85,57.50,0.00,15.00,39.50,"1,104.40","3,926.65",0.00,990.00,"2,798.25",1,0,1,0,1,1,1,1,0,3,0
1,62,53,0,14,360.00,3,26,0,1,2,1,0,1,0,31.90,53.25,0.00,16.50,0.00,"1,892.85","3,232.05",0.00,890.00,0.00,1,0,0,0,1,1,1,1,0,3,0
1,50,52,1,22,162.00,2,27,0,1,2,1,1,1,1,12.85,24.25,49.20,14.25,42.85,599.05,"1,238.20","2,498.35",725.00,"2,032.30",1,1,1,0,1,1,1,1,1,4,0
3,1,31,0,3,29.00,5,2,0,1,3,0,1,0,0,1.45,0.00,25.25,0.00,0.00,1.45,0.00,25.25,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
3,15,26,0,1,38.00,4,1,0,0,2,0,1,0,0,7.40,0.00,35.40,0.00,0.00,91.70,0.00,483.50,0.00,0.00,1,1,0,1,1,0,1,0,1,4,1
3,72,55,1,24,82.00,3,25,0,1,2,0,1,1,0,62.30,0.00,35.65,65.25,0.00,"4,333.00",0.00,"2,477.10","4,915.00",0.00,1,0,0,0,1,1,0,0,1,2,0
2,69,47,1,10,159.00,2,24,0,0,4,0,0,1,0,25.20,0.00,0.00,36.25,0.00,"1,714.70",0.00,0.00,"2,470.00",0.00,0,0,0,0,1,0,1,0,0,3,1
2,32,44,0,10,201.00,2,24,0,0,1,1,0,1,0,7.65,28.00,0.00,18.50,0.00,237.85,895.05,0.00,595.00,0.00,0,0,1,0,1,1,1,1,0,3,0
1,19,25,1,6,27.00,4,0,0,1,2,1,0,1,0,9.55,20.50,0.00,34.75,0.00,172.55,398.95,0.00,620.00,0.00,0,1,0,0,1,1,1,1,0,3,1
2,42,54,0,19,57.00,3,10,0,1,1,0,1,1,1,8.70,0.00,47.15,11.75,47.50,356.45,0.00,"1,872.70",415.00,"1,932.35",1,1,0,1,1,0,0,1,1,4,0
3,51,49,0,29,45.00,1,16,0,0,1,0,0,1,0,15.70,0.00,0.00,8.50,0.00,815.05,0.00,0.00,400.00,0.00,0,0,0,0,0,1,0,0,0,1,0
2,32,22,1,2,17.00,2,2,0,1,4,1,0,1,0,4.80,28.00,0.00,19.00,0.00,157.25,952.90,0.00,600.00,0.00,0,1,0,0,1,1,1,1,0,3,1
3,26,55,1,13,61.00,1,26,0,0,2,1,0,1,0,4.25,29.00,0.00,12.00,0.00,102.45,729.15,0.00,300.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,39,44,1,14,418.00,4,18,0,0,2,1,0,1,0,7.05,27.50,0.00,17.50,0.00,269.00,"1,046.20",0.00,640.00,0.00,0,1,1,0,1,1,1,1,0,4,0
2,72,53,0,12,152.00,2,32,0,1,1,1,0,1,1,43.25,50.50,0.00,19.25,44.90,"3,115.00","3,669.00",0.00,"1,315.00","3,120.35",1,0,1,1,1,1,1,0,0,4,0
2,4,39,0,11,38.00,4,1,0,0,2,1,0,1,1,2.80,22.75,0.00,13.75,30.20,9.35,103.45,0.00,40.00,76.90,0,1,1,1,1,1,1,1,0,4,1
2,54,50,1,5,151.00,4,20,0,0,3,1,0,1,1,21.95,40.25,0.00,25.75,21.80,"1,248.25","2,030.20",0.00,"1,355.00","1,121.05",1,0,0,0,1,1,1,1,0,3,0
1,34,40,1,21,23.00,4,9,0,1,3,1,1,1,1,5.95,25.75,45.40,16.75,37.70,207.70,805.85,"1,498.85",540.00,"1,257.70",1,0,1,1,1,1,1,1,1,4,0
1,20,25,1,4,33.00,4,0,0,1,3,1,0,1,1,4.55,16.00,0.00,19.25,27.05,115.65,288.75,0.00,365.00,511.25,0,0,0,1,1,0,1,0,1,1,0
3,14,49,0,4,26.00,1,8,0,0,1,0,0,1,0,6.50,0.00,0.00,14.50,0.00,86.70,0.00,0.00,180.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,61,59,0,26,89.00,1,40,1,1,1,1,0,1,0,17.35,35.00,0.00,29.25,0.00,988.80,"2,166.80",0.00,"1,805.00",0.00,0,0,0,0,1,1,0,1,0,3,0
2,4,24,0,2,25.00,4,0,0,0,1,0,0,1,0,3.75,0.00,0.00,15.75,0.00,12.40,0.00,0.00,35.00,0.00,0,1,0,1,0,1,0,0,0,1,1
3,16,48,0,25,59.00,2,13,0,0,2,1,0,1,0,7.85,20.25,0.00,14.00,0.00,104.90,349.40,0.00,180.00,0.00,0,0,0,0,1,1,1,1,0,3,1
1,13,41,0,9,55.00,2,12,0,1,3,0,0,0,0,4.85,0.00,0.00,0.00,0.00,55.65,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0
2,53,37,1,18,25.00,3,6,0,1,2,0,1,1,0,9.95,0.00,28.65,23.50,0.00,558.15,0.00,"1,533.10","1,170.00",0.00,1,0,0,1,0,0,0,0,1,2,1
2,58,36,1,13,39.00,2,8,0,1,7,1,0,1,1,16.40,38.25,0.00,55.50,57.05,933.10,"2,355.40",0.00,"3,145.00","3,247.95",1,1,1,1,1,1,1,1,1,4,1
2,25,38,1,19,56.00,1,19,0,1,2,0,1,1,1,10.55,0.00,31.95,32.75,23.65,290.25,0.00,732.95,770.00,578.45,0,1,0,0,1,0,0,1,0,3,0
1,71,61,1,19,155.00,3,30,0,0,2,1,0,1,0,23.90,27.50,0.00,15.00,0.00,"1,684.05","1,935.15",0.00,"1,030.00",0.00,1,0,0,0,1,1,1,1,0,3,0
1,22,33,1,13,119.00,5,0,0,1,4,1,1,0,1,4.30,23.25,51.60,0.00,60.35,88.50,520.45,"1,013.30",0.00,"1,230.70",1,1,1,1,1,1,0,1,1,4,1
1,46,48,1,15,64.00,3,20,0,0,2,1,1,1,1,10.20,26.50,40.20,11.50,23.20,393.55,"1,316.70","1,832.00",510.00,948.75,0,0,0,0,1,1,1,1,1,3,0
3,66,50,1,2,333.00,5,24,0,0,2,0,0,1,0,10.30,0.00,0.00,14.25,0.00,659.55,0.00,0.00,975.00,0.00,1,0,1,1,0,0,0,0,0,2,0
1,69,58,1,29,26.00,2,7,0,1,3,1,1,1,1,32.65,33.00,54.00,29.25,50.65,"2,321.80","2,378.20","3,649.60","2,055.00","3,475.45",1,1,1,1,1,1,1,1,0,4,0
2,38,49,1,3,33.00,4,11,0,0,4,0,1,0,1,6.85,0.00,42.10,0.00,25.15,285.55,0.00,"1,642.15",0.00,954.00,1,0,0,1,0,1,0,1,1,2,0
3,16,35,0,7,46.00,3,3,0,0,1,0,1,0,0,5.10,0.00,27.15,0.00,0.00,74.10,0.00,434.15,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0
3,44,39,1,8,41.00,2,8,0,0,4,1,0,1,0,7.55,16.25,0.00,10.25,0.00,353.30,638.25,0.00,490.00,0.00,0,1,1,1,1,1,1,1,1,4,0
1,50,50,0,24,31.00,1,8,0,0,1,0,0,1,0,11.95,0.00,0.00,28.25,0.00,540.50,0.00,0.00,"1,355.00",0.00,0,0,0,0,0,0,1,1,0,3,0
3,10,23,0,1,29.00,4,0,0,1,1,1,1,1,1,4.95,32.00,53.25,35.75,50.45,62.10,323.80,420.55,285.00,416.00,1,1,1,1,1,1,1,1,1,4,0
2,7,41,0,6,94.00,2,16,0,0,1,1,1,1,1,3.85,28.00,37.65,9.00,41.40,27.95,218.90,256.30,65.00,237.25,1,1,1,0,1,1,1,1,1,4,0
3,71,48,0,25,288.00,3,19,0,0,1,0,0,1,0,30.90,0.00,0.00,19.75,0.00,"2,123.60",0.00,0.00,"1,305.00",0.00,0,0,0,0,0,0,1,0,0,1,0
3,16,39,1,5,31.00,1,4,0,1,5,0,0,0,0,5.00,0.00,0.00,0.00,0.00,69.60,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,6,20,0,0,25.00,2,0,0,1,2,1,0,1,0,1.90,20.75,0.00,15.50,0.00,19.30,114.40,0.00,95.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,46,55,0,24,269.00,2,35,0,0,1,1,0,1,0,10.10,39.00,0.00,18.00,0.00,449.70,"1,829.75",0.00,775.00,0.00,0,0,1,0,1,1,1,1,0,3,0
3,51,49,1,13,203.00,3,27,0,0,4,1,0,1,0,17.60,22.00,0.00,21.75,0.00,961.90,"1,125.25",0.00,"1,075.00",0.00,0,1,0,0,1,1,1,1,0,3,0
3,5,34,0,12,22.00,2,2,0,0,2,1,1,0,1,3.60,12.50,28.50,0.00,19.30,16.10,46.70,143.65,0.00,86.15,0,1,0,0,0,1,1,0,1,1,1
2,49,54,1,23,25.00,2,1,0,1,4,0,0,1,0,14.65,0.00,0.00,41.25,0.00,719.50,0.00,0.00,"1,980.00",0.00,0,0,0,0,0,0,0,0,0,1,0
3,49,51,1,14,222.00,5,16,0,0,2,0,0,0,0,12.25,0.00,0.00,0.00,0.00,575.60,0.00,0.00,0.00,0.00,1,0,0,1,0,1,0,0,1,2,0
1,26,30,1,4,76.00,3,7,0,0,2,0,1,0,0,9.45,0.00,29.20,0.00,0.00,214.70,0.00,697.05,0.00,0.00,0,0,1,0,0,0,0,0,1,1,0
3,22,39,0,4,55.00,2,17,0,1,1,1,0,1,1,5.40,38.75,0.00,17.75,50.20,81.55,908.35,0.00,290.00,"1,147.40",0,1,1,1,1,1,1,1,1,4,1
3,51,45,1,4,46.00,3,6,0,0,2,1,1,1,1,20.70,34.75,48.65,32.25,48.65,"1,082.40","1,711.75","2,496.35","1,600.00","2,353.35",1,1,1,1,1,1,1,1,0,4,0
1,19,27,1,7,56.00,4,1,0,0,4,0,1,1,1,4.75,0.00,46.30,21.75,37.70,97.85,0.00,804.35,445.00,692.95,1,1,1,1,1,1,1,1,1,4,1
1,9,36,0,1,79.00,3,11,0,1,5,1,1,1,1,5.80,27.75,33.75,30.75,25.90,44.55,246.00,246.85,230.00,186.80,0,1,0,0,1,1,1,1,0,3,1
3,15,25,1,0,51.00,3,2,0,1,2,0,0,0,0,3.15,0.00,0.00,0.00,0.00,45.35,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,57,63,0,19,61.00,1,27,0,0,1,1,0,1,0,12.70,38.25,0.00,33.75,0.00,767.75,"2,239.70",0.00,"1,880.00",0.00,0,0,0,0,1,1,1,1,0,3,0
3,48,45,0,15,41.00,1,10,0,1,2,0,0,0,0,10.20,0.00,0.00,0.00,0.00,445.70,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,9,53,1,20,50.00,2,13,0,1,2,0,1,0,0,3.10,0.00,21.35,0.00,0.00,22.00,0.00,196.15,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
1,61,52,0,21,82.00,1,18,0,0,1,0,0,1,0,12.10,0.00,0.00,15.75,0.00,751.75,0.00,0.00,910.00,0.00,0,0,0,0,1,0,1,1,0,3,0
3,72,53,0,34,108.00,1,23,0,0,1,1,0,1,1,32.55,35.50,0.00,14.75,40.75,"2,361.35","2,535.40",0.00,"1,060.00","2,886.05",1,0,0,0,1,1,1,1,0,3,0
3,57,60,0,20,14.00,2,27,1,1,1,1,0,1,0,16.10,14.00,0.00,11.75,0.00,938.65,822.35,0.00,630.00,0.00,0,0,0,0,0,1,1,1,0,3,0
2,57,51,0,10,46.00,1,13,0,0,1,0,0,1,0,15.10,0.00,0.00,7.50,0.00,901.05,0.00,0.00,395.00,0.00,1,0,0,1,0,0,0,1,0,2,0
1,37,60,1,0,46.00,1,20,0,0,3,1,0,1,0,8.80,37.75,0.00,22.00,0.00,293.65,"1,377.85",0.00,785.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,45,51,0,13,146.00,4,16,0,0,2,0,0,1,0,20.25,0.00,0.00,37.75,0.00,869.75,0.00,0.00,"1,640.00",0.00,0,0,0,0,0,0,0,0,1,1,0
3,45,39,1,15,36.00,1,11,0,1,5,0,0,1,0,15.20,0.00,0.00,14.25,0.00,736.75,0.00,0.00,615.00,0.00,0,0,0,1,0,0,0,0,0,1,0
2,55,44,0,24,83.00,1,23,0,1,1,1,0,1,0,17.35,24.50,0.00,14.25,0.00,973.10,"1,343.50",0.00,720.00,0.00,0,0,0,0,0,0,1,1,0,3,0
2,24,27,0,2,17.00,3,3,0,0,5,1,0,0,0,5.20,18.50,0.00,0.00,0.00,89.00,462.25,0.00,0.00,0.00,1,1,0,0,0,1,0,0,0,2,1
3,1,20,0,1,18.00,3,0,0,0,1,0,1,0,1,4.20,0.00,34.05,0.00,16.85,4.20,0.00,34.05,0.00,16.85,0,1,0,1,0,0,0,1,1,1,1
2,34,23,1,3,24.00,1,7,0,1,4,1,0,1,0,6.00,28.00,0.00,12.75,0.00,203.25,959.40,0.00,435.00,0.00,0,0,0,0,0,1,1,1,0,3,0
3,14,37,1,5,48.00,3,1,0,1,4,1,0,0,0,4.90,14.50,0.00,0.00,0.00,78.20,230.35,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,6,32,0,10,47.00,1,10,0,0,1,1,0,1,0,3.85,23.75,0.00,12.50,0.00,29.90,128.45,0.00,80.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,24,30,0,0,25.00,4,5,0,0,2,1,0,1,1,8.70,47.75,0.00,32.75,64.00,186.60,"1,152.90",0.00,780.00,"1,542.90",0,1,1,1,1,1,1,1,1,4,1
2,3,26,1,6,59.00,4,0,0,1,3,1,1,1,1,2.55,23.50,29.60,10.75,19.20,2.70,80.50,66.55,10.00,29.70,0,1,1,0,1,0,1,1,0,4,1
1,4,30,0,1,45.00,4,6,0,0,3,0,1,1,0,3.65,0.00,34.20,29.00,0.00,8.85,0.00,116.20,80.00,0.00,0,1,0,1,1,0,1,1,1,4,1
1,72,40,1,19,163.00,4,15,0,0,2,1,0,1,0,39.00,31.25,0.00,14.75,0.00,"2,914.00","2,176.85",0.00,"1,070.00",0.00,1,0,0,0,0,0,0,1,1,2,0
1,44,56,0,4,63.00,2,6,0,1,1,1,0,0,0,7.50,20.25,0.00,0.00,0.00,342.20,861.95,0.00,0.00,0.00,1,0,0,0,1,1,0,0,0,3,1
1,50,43,0,6,27.00,3,4,0,0,1,1,0,1,0,15.00,45.25,0.00,52.75,0.00,817.85,"2,320.25",0.00,"2,645.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,61,50,1,16,190.00,2,22,0,1,2,0,1,1,1,16.85,0.00,42.55,26.50,44.10,"1,063.15",0.00,"2,544.35","1,600.00","2,540.20",1,0,0,1,0,0,1,0,1,2,0
1,34,52,1,2,106.00,2,19,0,0,2,1,0,1,0,4.95,19.00,0.00,13.50,0.00,153.50,649.35,0.00,430.00,0.00,0,0,0,1,1,0,1,1,0,3,0
3,26,54,1,30,26.00,3,1,0,1,2,1,0,1,1,5.20,23.50,0.00,23.75,39.25,149.20,670.10,0.00,610.00,"1,004.35",0,0,1,0,1,1,1,1,1,4,1
1,15,46,1,17,63.00,5,1,0,0,2,1,1,0,1,3.70,16.50,42.50,0.00,33.10,40.55,207.35,547.95,0.00,475.30,1,1,1,1,1,0,1,1,1,4,1
3,10,39,0,0,27.00,3,0,0,1,3,0,1,0,0,3.00,0.00,29.05,0.00,0.00,32.25,0.00,265.95,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0
1,7,34,0,2,22.00,5,5,0,1,1,0,1,0,0,4.65,0.00,25.60,0.00,0.00,29.35,0.00,179.10,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,67,59,0,40,944.00,5,33,0,1,1,1,1,1,1,26.75,32.00,54.55,35.75,65.80,"1,837.55","2,117.65","3,636.60","2,360.00","4,392.85",1,1,1,1,1,1,1,1,1,4,0
3,70,49,0,18,87.00,2,22,0,1,1,1,0,1,0,25.60,33.50,0.00,25.25,0.00,"1,841.85","2,368.20",0.00,"1,705.00",0.00,0,1,0,0,1,1,1,1,0,3,0
3,50,36,1,7,39.00,3,3,0,1,3,0,1,1,0,13.15,0.00,33.60,16.25,0.00,665.40,0.00,"1,651.90",745.00,0.00,1,0,0,1,0,0,0,0,1,2,1
